Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
baby-mary-janes,,,,,,,,,3-6 mths,,Black,,,F04-0306-13,0.0,shopify,2,deny,manual,32.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,Newborn,,Mushroom,,,F04-0000-01,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,Newborn,,Chocolate,,,F04-0000-02,0.0,shopify,2,deny,manual,32.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,Newborn,,Powder Blue,,,F04-0000-03,0.0,shopify,2,deny,manual,32.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/powder-blue-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,Newborn,,Navy,,,F04-0000-04,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,Newborn,,Mint,,,F04-0000-06,0.0,shopify,1,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-mary-janes,,,,,,,,,Newborn,,Black,,,F04-0000-13,0.0,shopify,2,deny,manual,32.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-mary-janes.jpg?v=1668491204,kg,,,,,
baby-loafers,Baby Loafers,"<p>These merino knitted baby loafers shoes are a great alternative to baby booties. A design that shapes their foot perfectly to keep those little feet warm. The crocheted chain around the top means they can be done up for a snug fit and won't fall off.</p>
<p>Also available in a <a title=""Premature Baby Little Loafer Shoes"" href=""/products/premature-little-loafers"">Premature</a> size.</p>
Check out the Gift Sets (all at a special price) that include knitted Baby Loafers:
<div class=""textpad30"">
<a title=""Baby Beanie, Loop Scarf and Baby Loafers"" href=""/products/beanie-scarf-loafers"">Baby Beanie, Loop Scarf and Loafers</a><br><a title=""Baby Cardigan and Baby Loafers"" href=""/products/cardigan-shoes"">Baby Cardigan and Baby Loafers</a><br>
<a href=""/products/baby-mittens-and-loafers"" title=""Baby Mittens and Loafers"">Baby Mittens and Loafers</a><br><a href=""/products/tank-top-beanie-and-loafers"" title=""Baby Tank Top, Beanie and Loafers"">Baby Tank Top, Beanie and Loafers</a><br><a title=""Poncho, Beanie and Shoes"" href=""/products/poncho-beanie-shoes"">Poncho, Beanie and Baby Loafers</a><br><a title=""Merino Starter Set"" href=""/products/baby-clothes-starter-set"">Baby Clothes Starter Set</a>
</div>
<br>
<p>All our merino knitted baby loafers are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes</a><br>Knitted locally using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,,Baby Footwear,"AGE_ 0-3 months, AGE_ 3-6 months, Baby booties, baby booties nz made, Baby Footwear, COLOUR_Chocolate, COLOUR_Mint, COLOUR_Mushroom, COLOUR_Mustard, COLOUR_Natural, COLOUR_Navy, COLOUR_Oatmeal Marle, COLOUR_Pink, COLOUR_Powder Blue, COLOUR_Soft Pink, knitted baby loafers, Little Loafer Shoes, merino baby booties, Prem, weebits",true,Size,0-3 mths,Colour,Mushroom,,,F03-0003-01,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-loafers.jpg?v=1664855905,1,Mushroom baby loafers,false,Baby Loafers | Knitted Baby Loafers | Weebits,Merino knitted baby loafers - our great twist on baby booties. The design shapes the foot perfectly with a crocheted chain around the top for a snug fit.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-loafers.jpg?v=1664855905,kg,,,,,active
baby-loafers,,,,,,,,,0-3 mths,,Natural,,,F03-0003-00,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-loafers.jpg?v=1664855908,2,Natural baby loafers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-loafers.jpg?v=1664855908,kg,,,,,
baby-loafers,,,,,,,,,0-3 mths,,Oatmeal Marle,,,F03-0003-11,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-loafers.jpg?v=1664666444,3,Oatmeal baby loafers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-loafers.jpg?v=1664666444,kg,,,,,
baby-loafers,,,,,,,,,0-3 mths,,Chocolate,,,F03-0003-02,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-loafers.jpg?v=1664666447,4,Chocolate baby loafers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-loafers.jpg?v=1664666447,kg,,,,,
baby-loafers,,,,,,,,,0-3 mths,,Powder Blue,,,F03-0003-03,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/blue-baby-loafers.jpg?v=1664855910,5,Blue baby loafers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-baby-loafers.jpg?v=1664855910,kg,,,,,
baby-loafers,,,,,,,,,0-3 mths,,Navy,,,F03-0003-04,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/navy-baby-loafers.jpg?v=1664855913,6,Navy baby loafers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-baby-loafers.jpg?v=1664855913,kg,,,,,
baby-loafers,,,,,,,,,0-3 mths,,Pink,,,F03-0003-05,0.0,shopify,2,deny,manual,32.00,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-loafers.jpg?v=1664855915,7,Pink baby loafers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-loafers.jpg?v=1664855915,kg,,,,,
baby-loafers,,,,,,,,,0-3 mths,,Mint,,,F03-0003-06,0.0,shopify,1,deny,manual,32.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-loafers.jpg?v=1664666461,8,Mint baby loafers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-loafers.jpg?v=1664666461,kg,,,,,
baby-loafers,,,,,,,,,0-3 mths,,Mustard,,,F03-0003-07,0.0,shopify,2,deny,manual,32.00,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mustard-baby-loafers.jpg?v=1664855917,9,Mustard baby loafers,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mustard-baby-loafers.jpg?v=1664855917,kg,,,,,
baby-loafers,,,,,,,,,3-6 mths,,Mushroom,,,F03-0306-01,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-baby-loafers.jpg?v=1664855905,kg,,,,,
baby-loafers,,,,,,,,,3-6 mths,,Natural,,,F03-0306-00,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-baby-loafers.jpg?v=1664855908,kg,,,,,
baby-loafers,,,,,,,,,3-6 mths,,Oatmeal Marle,,,F03-0306-11,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-loafers.jpg?v=1664666444,kg,,,,,
baby-loafers,,,,,,,,,3-6 mths,,Chocolate,,,F03-0306-02,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chocolate-baby-loafers.jpg?v=1664666447,kg,,,,,
baby-loafers,,,,,,,,,3-6 mths,,Powder Blue,,,F03-0306-03,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/blue-baby-loafers.jpg?v=1664855910,kg,,,,,
baby-loafers,,,,,,,,,3-6 mths,,Navy,,,F03-0306-04,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-baby-loafers.jpg?v=1664855913,kg,,,,,
baby-loafers,,,,,,,,,3-6 mths,,Pink,,,F03-0306-05,0.0,shopify,2,deny,manual,32.00,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/pink-baby-loafers.jpg?v=1664855915,kg,,,,,
baby-loafers,,,,,,,,,3-6 mths,,Mint,,,F03-0306-06,0.0,shopify,2,deny,manual,32.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mint-baby-loafers.jpg?v=1664666461,kg,,,,,
baby-loafers,,,,,,,,,3-6 mths,,Mustard,,,F03-0306-07,0.0,shopify,2,deny,manual,32.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mustard-baby-loafers.jpg?v=1664855917,kg,,,,,
chunky-knit-boots,Chunky Knit Boots,"<p>Slip on a pair of these very warm merino chunky knit boots. They wrap around the ankle with a 2 button fixing - can't fall off. Not only warms up the feet but also the lower legs.</p>
<p>Makes a great gift for a new baby.<br>Our knitted baby boots are sent in a gift box.</p>
Check out the Gift Sets (all at a special price) that include Chunky Boots:
<div class=""textpad30"">
<a title=""Cable Knit Hat and Chunky Boots"" href=""/products/cable-hat-chunky-boots"">Cable Knit Hat and Chunky Boots</a><br>
  <a href=""/products/chunky-knit-hat-and-boots"" title=""Chunky Knit Hat and Chunky Boots"">Chunky Knit Hat and Boots</a><br>
  <a title=""Chunky Knit Set"" href=""/products/chunky-knit-set"">Chunky Knit Set</a>
</div>
<br>
<p>Weebits designer baby clothes NZ baby store.<br>All our merino baby footwear is coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes</a><br>Knitted locally in New Zealand using pure 8ply <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> sourced from Woolyarns NZ and prized worldwide for its superior qualities.</p>",Weebits,,Baby Footwear,"AGE_ 0-3 months, AGE_ 3-6 months, AGE_ 6-12 months, Baby Footwear, Chunky Knit Boots, COLOUR_Chocolate, COLOUR_Mushroom, COLOUR_Natural, COLOUR_Navy, COLOUR_Oatmeal Marle, merino baby booties, weebits",true,Size,0-6 mths,Colour,Natural,,,F02-0006-00,0.0,shopify,2,deny,manual,56.00,0.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/natural-chunky-knit-boots.jpg?v=1664843812,1,Natural chunky knit boots,false,Chunky Knit Boots | Knitted Baby Boots | Weebits,Chunky knit boots wrap firmly around the ankle with 2 button fastening. Perfect boot for your little one. Hand knitted baby boots in 16ply merino wool.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-chunky-knit-boots.jpg?v=1664843812,kg,,,,,active
chunky-knit-boots,,,,,,,,,0-6 mths,,Mushroom,,,F02-0006-01,0.0,shopify,3,deny,manual,56.00,0.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-chunky-knit-boots.jpg?v=1664843817,2,Mushroom chunky knit boots,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-chunky-knit-boots.jpg?v=1664843817,kg,,,,,
chunky-knit-boots,,,,,,,,,0-6 mths,,Oatmeal Marle,,,F02-0006-11,0.0,shopify,1,deny,manual,56.00,0.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/navy-and-chocolate-chunky-knit-boots.jpg?v=1664843821,3,Navy and chocolate chunky knit boots,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chunky-knit-boots-oatmeal.jpg?v=1664843824,kg,,,,,
chunky-knit-boots,,,,,,,,,0-6 mths,,Chocolate,,,F02-0006-02,0.0,shopify,2,deny,manual,56.00,0.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/chunky-knit-boots-oatmeal.jpg?v=1664843824,4,chunky knit boots in oatmeal merino wool,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-and-chocolate-chunky-knit-boots.jpg?v=1664843821,kg,,,,,
chunky-knit-boots,,,,,,,,,0-6 mths,,Navy,,,F02-0006-04,0.0,shopify,2,deny,manual,56.00,0.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/baby-in-mushroom-chunky-knit-boots.jpg?v=1664843829,5,Baby in mushroom chunky knit boots,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-and-chocolate-chunky-knit-boots.jpg?v=1664843821,kg,,,,,
chunky-knit-boots,,,,,,,,,6-12 mths,,Natural,,,F02-0612-00,0.0,shopify,3,deny,manual,56.00,0.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/button-detail-of-chunky-knit-boots.jpg?v=1664843832,6,Button detail of chunky knit boots,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/natural-chunky-knit-boots.jpg?v=1664843812,kg,,,,,
chunky-knit-boots,,,,,,,,,6-12 mths,,Mushroom,,,F02-0612-01,0.0,shopify,2,deny,manual,56.00,0.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-and-natural-chunky-knit-boots.jpg?v=1664843837,7,Mushroom and natural chunky knit boots,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/mushroom-chunky-knit-boots.jpg?v=1664843817,kg,,,,,
chunky-knit-boots,,,,,,,,,6-12 mths,,Oatmeal Marle,,,F02-0612-11,0.0,shopify,2,deny,manual,56.00,0.00,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/baby-in-natural-chunky-knit-boots.jpg?v=1664843841,8,Baby in natural chunky knit boots,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/chunky-knit-boots-oatmeal.jpg?v=1664843824,kg,,,,,
chunky-knit-boots,,,,,,,,,6-12 mths,,Chocolate,,,F02-0612-02,0.0,shopify,2,deny,manual,56.00,0.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-and-chocolate-chunky-knit-boots.jpg?v=1664843821,kg,,,,,
chunky-knit-boots,,,,,,,,,6-12 mths,,Navy,,,F02-0612-04,0.0,shopify,2,deny,manual,56.00,0.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/navy-and-chocolate-chunky-knit-boots.jpg?v=1664843821,kg,,,,,
baby-singlets,Baby Singlets,"<p>Merino baby singlets NZ made. Beautifully soft 2ply ribbed baby vests. Easy to slip over the head with the envelope neck design. Soft to baby skin, lots of stretch and very warm.<br></p>
<p>Also available in a <a title=""Premature Baby Singlet Vest"" href=""/products/premature-singlet-vest"">Premature</a> size.</p>
Check out the Gift Sets (at a special price) that includes a Baby Singlet:
<div class=""textpad30"">
<a title=""Baby Singlet &amp; Socks Gift Set"" href=""/products/vest-socks"">Baby Singlet and Socks</a><br><a title=""baby comforter and vest set"" href=""/products/baby-comforter-and-vest-set"">Baby Comforter and Vest set</a><br><a title=""Baby Comforter, Vest and Beanie Set"" href=""/products/baby-comforter-vest-and-beanie-set"">Baby Comforter, Vest and Beanie set</a><br><a title=""Baby Starter Set"" href=""/products/eco-starter-set"">Baby Starter Set</a> (Beanie, Singlet, Mittens, Loafers and Socks)</div>
<div class=""textpad30""><a title=""baby clothing essentials set"" href=""/products/baby-clothing-essentials-set""><span>Baby Clothing Essentials set</span></a></div>
<div class=""textpad30""></div>
<br>
<p>See all our <a href=""/collections/baby-vests"" title=""baby vests"">Baby Vests</a></p>
<table class=""refgrid2"">
<tbody>
<tr>
<td>"" The vests are gorgeous. Going online now to order another gift for a friend. I love this stuff!! ""<br>Cheers, Jo - Australia</td>
</tr>
</tbody>
</table>
<br>
<p>Designer baby clothing NZ made.<br>All our merino baby singlets are coloured using <a title=""read about ecofriendly dyes"" href=""/pages/natural-fabrics#ecodyes"">ecofriendly dyes</a>.<br>Knitted locally in New Zealand using pure <a title=""read more about merino wool"" href=""/pages/natural-fabrics#merino"">merino wool</a> prized worldwide for its superior qualities.</p>",Weebits,Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories,Clothing Accessories,"AGE_ 0-3 months, AGE_ 3-6 months, AGE_ 6-12 months, AGE_1-2 years, Baby knit vest, Baby singlet, baby singlet nz, Baby Vest, COLOUR_Brown, COLOUR_Ivory, COLOUR_Oatmeal, merino baby singlet nz, merino baby singlets nz, Singlet Vest",true,Size,0-3 mths,Colour,Blue,,,A10-0003-14,0.0,shopify,2,deny,manual,39.95,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/stack-of-baby-vests.jpg?v=1668077240,1,,false,Baby Singlets | Baby Vests | Weebits,Merino baby singlets NZ made. Beautifully soft to the skin ribbed baby vests in 2ply wool. This design makes it very easy to slip over your baby's head. ,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/stack-of-baby-vests.jpg?v=1668077240,kg,,,,,active
baby-singlets,,,,,,,,,0-3 mths,,Ivory,,,A10-0003-08,0.0,shopify,8,deny,manual,39.95,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-baby-singlets.jpg?v=1668077315,2,Ivory baby singlets,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-baby-singlets.jpg?v=1668077315,kg,,,,,
baby-singlets,,,,,,,,,0-3 mths,,Orange,,,A10-0003-16,0.0,shopify,2,deny,manual,39.95,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/orange-ivory-and-brown-baby-singlets.jpg?v=1668077393,3,orange ivory and brown baby singlets,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/orange-ivory-and-brown-baby-singlets.jpg?v=1668077393,kg,,,,,
baby-singlets,,,,,,,,,0-3 mths,,Oatmeal,,,A10-0003-13,0.0,shopify,2,deny,manual,39.95,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-singlets.jpg?v=1668568398,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-singlets.jpg?v=1668568398,kg,,,,,
baby-singlets,,,,,,,,,0-3 mths,,Brown,,,A10-0003-09,0.0,shopify,3,deny,manual,39.95,,true,true,"",https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-and-brown-baby-vests.jpg?v=1668568398,5,Ivory and brown baby vests ,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-and-brown-baby-vests.jpg?v=1668568398,kg,,,,,
baby-singlets,,,,,,,,,0-3 mths,,Moss,,,A10-0003-15,0.0,shopify,2,deny,manual,39.95,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/moss-baby-singlets.jpg?v=1668568398,6,Moss baby singlets,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/moss-baby-singlets.jpg?v=1668568398,kg,,,,,
baby-singlets,,,,,,,,,3-6 mths,,Blue,,,A10-0306-14,0.0,shopify,1,deny,manual,39.95,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-and-brown-baby-singlets.jpg?v=1668568398,7,Ivory and brown baby singlets,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/stack-of-baby-vests.jpg?v=1668077240,kg,,,,,
baby-singlets,,,,,,,,,3-6 mths,,Ivory,,,A10-0306-08,0.0,shopify,4,deny,manual,39.95,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/baby-singlet-neck-detail.jpg?v=1668568398,8,Baby singlet neck detail,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-baby-singlets.jpg?v=1668077315,kg,,,,,
baby-singlets,,,,,,,,,3-6 mths,,Orange,,,A10-0306-16,0.0,shopify,2,deny,manual,39.95,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-baby-singlet.jpg?v=1668568398,9,Ivory baby singlet,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/orange-ivory-and-brown-baby-singlets.jpg?v=1668077393,kg,,,,,
baby-singlets,,,,,,,,,3-6 mths,,Oatmeal,,,A10-0306-13,0.0,shopify,1,deny,manual,39.95,,true,false,"",https://cdn.shopify.com/s/files/1/2115/6269/products/stack-of-baby-singlets.jpg?v=1668568398,10,Stack of baby singlets,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-singlets.jpg?v=1668568398,kg,,,,,
baby-singlets,,,,,,,,,3-6 mths,,Brown,,,A10-0306-09,0.0,shopify,2,deny,manual,39.95,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-and-brown-baby-vests.jpg?v=1668568398,kg,,,,,
baby-singlets,,,,,,,,,3-6 mths,,Moss,,,A10-0306-15,0.0,shopify,2,deny,manual,39.95,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/moss-baby-singlets.jpg?v=1668568398,kg,,,,,
baby-singlets,,,,,,,,,6-12 mths,,Blue,,,A10-0612-14,0.0,shopify,2,deny,manual,39.95,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/stack-of-baby-vests.jpg?v=1668077240,kg,,,,,
baby-singlets,,,,,,,,,6-12 mths,,Ivory,,,A10-0612-08,0.0,shopify,4,deny,manual,39.95,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-baby-singlets.jpg?v=1668077315,kg,,,,,
baby-singlets,,,,,,,,,6-12 mths,,Orange,,,A10-0612-16,0.0,shopify,2,deny,manual,39.95,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/orange-ivory-and-brown-baby-singlets.jpg?v=1668077393,kg,,,,,
baby-singlets,,,,,,,,,6-12 mths,,Oatmeal,,,A10-0612-13,0.0,shopify,2,deny,manual,39.95,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/oatmeal-baby-singlets.jpg?v=1668568398,kg,,,,,
baby-singlets,,,,,,,,,6-12 mths,,Brown,,,A10-0612-09,0.0,shopify,2,deny,manual,39.95,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-and-brown-baby-vests.jpg?v=1668568398,kg,,,,,
baby-singlets,,,,,,,,,6-12 mths,,Moss,,,A10-0612-15,0.0,shopify,2,deny,manual,39.95,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/moss-baby-singlets.jpg?v=1668568398,kg,,,,,
baby-singlets,,,,,,,,,1-2 yrs,,Blue,,,A10-1224-14,0.0,shopify,2,deny,manual,46.80,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/stack-of-baby-vests.jpg?v=1668077240,kg,,,,,
baby-singlets,,,,,,,,,1-2 yrs,,Ivory,,,A10-1224-08,0.0,shopify,1,deny,manual,46.80,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/ivory-baby-singlets.jpg?v=1668077315,kg,,,,,
baby-singlets,,,,,,,,,1-2 yrs,,Orange,,,A10-1224-16,0.0,shopify,1,deny,manual,46.80,,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2115/6269/products/orange-ivory-and-brown-baby-singlets.jpg?v=1668077393,kg,,,,,
